"";"CD_MUNIC";"ano";"Pop";"Obitos";"PopPad";"Obtadj";"tx";"txadj"
"315";170040;2013;7553;2,1;1e+06;294,609495085598;27,8035217794254;29,4609495085598
"316";170070;2013;8557;2,6;1e+06;292,812749146699;30,3844805422461;29,2812749146699
"317";170100;2013;9952;1,4;1e+06;153,394659125158;14,0675241157556;15,3394659125158
"318";170105;2013;3332;0,8;1e+06;264,172449254612;24,0096038415366;26,4172449254612
"319";170110;2013;4504;0,8;1e+06;182,507241792303;17,7619893428064;18,2507241792303
"320";170130;2013;5958;1,1;1e+06;194,036444486515;18,462571332662;19,4036444486515
"321";170190;2013;6716;1,1;1e+06;167,67023581027;16,3787969029184;16,767023581027
"322";170200;2013;8868;2;1e+06;224,582951888871;22,55299954894;22,4582951888871
"323";170210;2013;164093;74,7;1e+06;419,196155420664;45,5229656353409;41,9196155420664
"324";170215;2013;5379;1,5;1e+06;301,605516785799;27,8862242052426;30,1605516785799
"325";170220;2013;33524;8,3;1e+06;267,870618724679;24,7583820546474;26,7870618724679
"326";170230;2013;6844;1,1;1e+06;169,543199667163;16,072472238457;16,9543199667163
"327";170240;2013;10833;1,9;1e+06;178,331995501171;17,5390012000369;17,8331995501171
"328";170255;2013;17140;3,5;1e+06;196,717527711022;20,4200700116686;19,6717527711022
"329";170270;2013;3625;0,2;1e+06;57,2569311508184;5,51724137931035;5,72569311508185
"330";170290;2013;9632;2,9;1e+06;317,572492352962;30,1079734219269;31,7572492352962
"331";170300;2013;10720;2,2;1e+06;204,491261880873;20,5223880597015;20,4491261880873
"332";170305;2013;3336;0,4;1e+06;106,853581059463;11,9904076738609;10,6853581059463
"333";170307;2013;4371;0,9;1e+06;232,979760917567;20,5902539464653;23,2979760917567
"334";170310;2013;5557;1,5;1e+06;254,226675629129;26,9929818247256;25,4226675629129
"335";170320;2013;4547;0,6;1e+06;144,028887915716;13,1955135254014;14,4028887915716
"336";170330;2013;4241;1,5;1e+06;382,867857508137;35,3690167413346;38,2867857508137
"337";170360;2013;2154;0,3;1e+06;131,139716486357;13,9275766016713;13,1139716486357
"338";170370;2013;5400;1,8;1e+06;332,474667624363;33,3333333333333;33,2474667624363
"339";170380;2013;10522;1,1;1e+06;101,194360031435;10,4542862573655;10,1194360031435
"340";170382;2013;2236;0,5;1e+06;275,250058180364;22,3613595706619;27,5250058180364
"341";170384;2013;9000;1,2;1e+06;144,253320461755;13,3333333333333;14,4253320461755
"342";170386;2013;4053;1,7;1e+06;407,943181209552;41,9442388354305;40,7943181209552
"343";170388;2013;2457;0,4;1e+06;191,322260154892;16,2800162800163;19,1322260154892
"344";170389;2013;3906;0,8;1e+06;229,939167661659;20,4813108038914;22,9939167661659
"345";170390;2013;4965;0,5;1e+06;101,915881166705;10,0704934541793;10,1915881166705
"346";170410;2013;2737;0,2;1e+06;73,524025974026;7,30727073438071;7,3524025974026
"347";170460;2013;1386;0,4;1e+06;271,031305970228;28,8600288600289;27,1031305970228
"348";170510;2013;3362;1,3;1e+06;411,701817857404;38,6674598453302;41,1701817857404
"349";170550;2013;33078;7,5;1e+06;227,53821453688;22,6736803918012;22,753821453688
"350";170555;2013;4827;0,5;1e+06;106,097310439384;10,3584006629376;10,6097310439384
"351";170560;2013;4240;1,8;1e+06;467,751382276165;42,4528301886792;46,7751382276166
"352";170600;2013;5314;0,5;1e+06;100,502427428694;9,40910801656003;10,0502427428694
"353";170610;2013;7399;1,4;1e+06;190,25561688855;18,9214758751183;19,025561688855
"354";170625;2013;1651;0,3;1e+06;182,325386569952;18,1708055723804;18,2325386569952
"355";170650;2013;5670;1;1e+06;189,654432274939;17,636684303351;18,9654432274939
"356";170700;2013;20566;5,6;1e+06;271,403029994927;27,2294077603812;27,1403029994927
"357";170710;2013;6681;1,5;1e+06;228,036346676967;22,4517287831163;22,8036346676967
"358";170720;2013;7319;1,4;1e+06;190,931181431521;19,12829621533;19,0931181431521
"359";170730;2013;4718;1,5;1e+06;318,546084727355;31,7931326833404;31,8546084727355
"360";170740;2013;10203;2,1;1e+06;240,308665602544;20,5821817112614;24,0308665602544
"361";170755;2013;3892;0,3;1e+06;78,9892236108857;7,70811921891059;7,89892236108857
"362";170765;2013;5421;0,7;1e+06;128,128313081657;12,9127467256964;12,8128313081657
"363";170770;2013;8800;0,8;1e+06;90,8768012234274;9,09090909090909;9,08768012234274
"364";170820;2013;18804;5,8;1e+06;305,34330118496;30,8445011699638;30,534330118496
"365";170825;2013;2527;0,7;1e+06;278,179488447889;27,7008310249307;27,8179488447889
"366";170830;2013;5115;1,3;1e+06;257,624425355647;25,4154447702835;25,7624425355647
"367";170900;2013;12644;2;1e+06;174,502983422792;15,8177791838026;17,4502983422792
"368";170930;2013;24629;7,2;1e+06;288,978000730981;29,2338300377604;28,8978000730981
"369";170950;2013;81792;28,4;1e+06;320,439817659983;34,7222222222222;32,0439817659983
"370";170980;2013;1804;0,5;1e+06;324,471283772026;27,7161862527716;32,4471283772026
"371";171050;2013;7363;1,7;1e+06;250,597963060933;23,088415048214;25,0597963060933
"372";171070;2013;6092;0,8;1e+06;139,213281447994;13,1319763624425;13,9213281447994
"373";171090;2013;3690;0,2;1e+06;60,7561595318756;5,42005420054201;6,07561595318756
"374";171110;2013;2488;0,4;1e+06;183,178808785534;16,0771704180064;18,3178808785534
"375";171150;2013;3698;0,4;1e+06;118,165781172498;10,8166576527853;11,8165781172498
"376";171180;2013;2262;0,7;1e+06;336,96857929265;30,946065428824;33,696857929265
"377";171190;2013;11525;3,4;1e+06;296,938919842126;29,5010845986985;29,6938919842126
"378";171195;2013;3875;1;1e+06;297,347830424125;25,8064516129032;29,7347830424125
"379";171200;2013;2956;1;1e+06;359,327406987226;33,82949932341;35,9327406987226
"380";171215;2013;1749;0,4;1e+06;230,914050833136;22,8702115494568;23,0914050833136
"381";171240;2013;3806;0,4;1e+06;110,497493618345;10,5097214923805;11,0497493618345
"382";171245;2013;2847;0,4;1e+06;144,358112506323;14,0498770635757;14,4358112506323
"383";171250;2013;4730;0,9;1e+06;210,404427501178;19,0274841437632;21,0404427501178
"384";171270;2013;2430;0,4;1e+06;230,625633247258;16,4609053497942;23,0625633247258
"385";171280;2013;3313;0,7;1e+06;235,089572611831;21,1288862058557;23,5089572611831
"386";171320;2013;20243;4,9;1e+06;239,400660809069;24,205898335227;23,9400660809069
"387";171330;2013;13164;3,6;1e+06;268,548718109064;27,3473108477666;26,8548718109064
"388";171360;2013;7286;1,3;1e+06;188,029803206842;17,8424375514686;18,8029803206842
"389";171370;2013;2196;0,5;1e+06;212,129394816032;22,7686703096539;21,2129394816032
"390";171380;2013;6180;1;1e+06;162,927804717464;16,1812297734628;16,2927804717464
"391";171395;2013;3356;0,5;1e+06;164,63219633666;14,8986889153754;16,463219633666
"392";171420;2013;9268;2,9;1e+06;322,503577898985;31,290461804057;32,2503577898985
"393";171430;2013;4301;0,8;1e+06;199,653534662301;18,6003255056964;19,9653534662301
"394";171488;2013;11301;4,2;1e+06;397,320455419674;37,1648526679055;39,7320455419674
"395";171500;2013;4018;0,6;1e+06;154,301347944187;14,9328023892484;15,4301347944187
"396";171510;2013;4043;0,6;1e+06;155,606032270644;14,8404650012367;15,5606032270644
"397";171515;2013;2349;0,2;1e+06;91,6823628364389;8,51426138782461;9,16823628364389
"398";171525;2013;2600;0,9;1e+06;374,291957419005;34,6153846153846;37,4291957419005
"399";171550;2013;1085;0,1;1e+06;104,013924050633;9,21658986175115;10,4013924050633
"400";171570;2013;5432;1,1;1e+06;203,406173060645;20,2503681885125;20,3406173060645
"401";171575;2013;7600;0,7;1e+06;87,4220853416473;9,21052631578947;8,74220853416473
"402";171610;2013;47724;11,3;1e+06;221,302662920638;23,6778140977286;22,1302662920638
"403";171620;2013;10585;1,4;1e+06;134,449529997366;13,2262635805385;13,4449529997366
"404";171630;2013;4772;1,1;1e+06;245,377883648182;23,0511316010059;24,5377883648182
"405";171650;2013;12490;1,3;1e+06;89,5072424306892;10,4083266613291;8,95072424306892
"406";171660;2013;11075;2,7;1e+06;241,103323857945;24,3792325056433;24,1103323857945
"407";171665;2013;5305;0,9;1e+06;172,32081061903;16,9651272384543;17,232081061903
"408";171670;2013;8642;2,2;1e+06;249,983130765702;25,4570701226568;24,9983130765702
"409";171700;2013;4576;0,8;1e+06;183,192099792157;17,4825174825175;18,3192099792157
"410";171720;2013;3017;1,2;1e+06;389,163339604552;39,7746105402718;38,9163339604552
"411";171750;2013;7168;1,1;1e+06;154,388839558315;15,3459821428571;15,4388839558315
"412";171780;2013;4654;1;1e+06;225,765051253823;21,4868929952729;22,5765051253823
"413";171790;2013;7628;1,4;1e+06;189,256053445591;18,3534347142108;18,9256053445591
"414";171800;2013;2973;0,6;1e+06;221,590381838933;20,1816347124117;22,1590381838933
"415";171820;2013;51501;21,8;1e+06;409,470059187572;42,3292751597056;40,9470059187572
"416";171830;2013;8085;1,7;1e+06;229,314965142704;21,0265924551639;22,9314965142704
"417";171840;2013;3756;0,6;1e+06;166,87685281541;15,9744408945687;16,687685281541
"418";171845;2013;2529;0,4;1e+06;171,718581930145;15,8165282720443;17,1718581930145
"419";171850;2013;4029;0,9;1e+06;257,085064315143;22,3380491437081;25,7085064315143
"420";171855;2013;4435;0,4;1e+06;98,5565055836279;9,01916572717024;9,85565055836279
"421";171865;2013;1895;0,4;1e+06;179,935185210685;21,1081794195251;17,9935185210685
"422";171870;2013;2715;0,2;1e+06;71,5798821776815;7,36648250460405;7,15798821776815
"423";171875;2013;6459;0,7;1e+06;116,483847573251;10,8375909583527;11,6483847573251
"424";171880;2013;4241;0,6;1e+06;157,433814995926;14,1476066965338;15,7433814995926
"425";171884;2013;3411;0,7;1e+06;203,865532709272;20,521841102316;20,3865532709272
"426";171886;2013;7054;1,3;1e+06;204,292042278447;18,4292599943295;20,4292042278447
"427";171888;2013;3143;0,5;1e+06;167,313021255912;15,9083678014636;16,7313021255912
"428";171889;2013;2255;0,3;1e+06;128,261014517191;13,3037694013304;12,8261014517191
"429";171890;2013;4752;0,8;1e+06;179,306131760015;16,8350168350168;17,9306131760015
"430";171900;2013;2695;0,9;1e+06;356,278604528072;33,3951762523191;35,6278604528072
"431";172000;2013;2543;0,2;1e+06;70,2735432028739;7,86472670074715;7,02735432028739
"432";172010;2013;4954;1;1e+06;235,212004019478;20,185708518369;23,5212004019478
"433";172015;2013;1518;0;1e+06;0;0;0
"434";172020;2013;11271;2,7;1e+06;248,30599104703;23,9552834708544;24,830599104703
"435";172025;2013;3030;0,8;1e+06;287,243069276785;26,4026402640264;28,7243069276785
"436";172030;2013;4553;1;1e+06;246,5442748411;21,9635405227323;24,65442748411
"437";172049;2013;4322;1;1e+06;236,888300116757;23,13743637205;23,6888300116757
"438";172065;2013;5289;1;1e+06;191,588805340758;18,9071658158442;19,1588805340758
"439";172080;2013;9297;2,1;1e+06;218,376904784321;22,5879315908358;21,8376904784321
"440";172085;2013;1856;0,1;1e+06;45,5526946107784;5,38793103448276;4,55526946107784
"441";172090;2013;15931;3,2;1e+06;198,866318821759;20,0866235641203;19,8866318821759
"442";172093;2013;2056;0,3;1e+06;162,88397492163;14,591439688716;16,288397492163
"443";172097;2013;2695;0,3;1e+06;126,50924395578;11,1317254174397;12,650924395578
"444";172100;2013;257904;61,9;1e+06;221,624129851483;24,001178733172;22,1624129851483
"445";172110;2013;7158;0,8;1e+06;131,014483363162;11,1763062307907;13,1014483363162
"446";172120;2013;23165;5,1;1e+06;220,048362522565;22,0159723721131;22,0048362522565
"447";172125;2013;1718;0,4;1e+06;244,299335212919;23,2828870779977;24,4299335212919
"448";172130;2013;2342;0,7;1e+06;329,728188316856;29,8889837745517;32,9728188316856
"449";172208;2013;11450;4,5;1e+06;407,773740089837;39,3013100436681;40,7773740089837
"450";172210;2013;11736;2,9;1e+06;237,276557321542;24,7102931152011;23,7276557321542
"451";210005;2013;107790;41,4;1e+06;378,817204647382;38,4080155858614;37,8817204647382
"452";210010;2013;6197;0,3;1e+06;51,7286272060278;4,84105212199451;5,17286272060278
"453";210015;2013;12028;0,7;1e+06;56,8742546280203;5,81975390754905;5,68742546280203
"454";210020;2013;21644;2,1;1e+06;97,0202016441403;9,70245795601552;9,70202016441403
"455";210030;2013;25177;4,6;1e+06;209,120458511158;18,2706438416015;20,9120458511158
"456";210040;2013;11564;1;1e+06;90,5004838435303;8,6475268073331;9,05004838435303
"457";210043;2013;25748;6,6;1e+06;273,00304457524;25,6330588783595;27,300304457524
"458";210047;2013;31253;5,2;1e+06;194,634272923444;16,6384027133395;19,4634272923444
"459";210050;2013;10904;0,5;1e+06;47,1322052726393;4,58547322083639;4,71322052726393
"460";210055;2013;6669;1;1e+06;174,629103346526;14,9947518368571;17,4629103346526
"461";210060;2013;39544;12,1;1e+06;354,907760863814;30,598826623508;35,4907760863814
"462";210070;2013;26339;2,2;1e+06;88,9834082986324;8,35263297771366;8,89834082986324
"463";210080;2013;14815;1;1e+06;78,4669793382186;6,74991562605467;7,84669793382186
"464";210083;2013;17474;3,1;1e+06;192,019869750975;17,7406432413872;19,2019869750975
"465";210087;2013;14658;0,9;1e+06;68,8112328340378;6,13999181334425;6,88112328340378
"466";210090;2013;44317;2,1;1e+06;52,2697906911543;4,73858790080556;5,22697906911543
"467";210095;2013;31867;5,7;1e+06;197,597510450473;17,8868421878432;19,7597510450473
"468";210100;2013;28986;4;1e+06;147,394977176615;13,7997654039881;14,7394977176615
"469";210110;2013;11706;2;1e+06;175,408299783987;17,0852554245686;17,5408299783987
"470";210120;2013;101851;32;1e+06;315,869388157263;31,4184445906275;31,5869388157263
"471";210125;2013;15982;2,6;1e+06;176,119266809269;16,2683018395695;17,6119266809269
"472";210130;2013;17164;3,1;1e+06;191,689573001793;18,0610580284316;19,1689573001793
"473";210135;2013;5440;0,2;1e+06;33,0752173913043;3,67647058823529;3,30752173913044
"474";210140;2013;89126;26,5;1e+06;284,960590044538;29,7331867244126;28,4960590044538
"475";210150;2013;18074;1,9;1e+06;101,466154406321;10,5123381653203;10,1466154406321
"476";210160;2013;85022;29,2;1e+06;368,198672137302;34,3440521276846;36,8198672137302
"477";210170;2013;58599;4,4;1e+06;84,4258603540558;7,5086605573474;8,44258603540558
"478";210173;2013;7105;0,3;1e+06;43,2483110773045;4,22237860661506;4,32483110773045
"479";210177;2013;10717;1,5;1e+06;160,096032561837;13,9964542315947;16,0096032561837
"480";210180;2013;5510;0;1e+06;0;0;0
"481";210190;2013;20821;1,8;1e+06;87,4896274997601;8,6451179098026;8,74896274997601
"482";210193;2013;6176;0,4;1e+06;79,3138973802287;6,47668393782383;7,93138973802287
"483";210197;2013;8626;2,1;1e+06;288,737411073689;24,3450034778576;28,8737411073689
"484";210200;2013;40134;8,4;1e+06;231,694676378147;20,9298848856331;23,1694676378147
"485";210203;2013;31320;10,2;1e+06;408,026873157981;32,5670498084291;40,8026873157981
"486";210207;2013;15604;1,3;1e+06;87,9760628505649;8,3311971289413;8,79760628505649
"487";210210;2013;34754;3,2;1e+06;101,618506901545;9,20757322898084;10,1618506901545
"488";210215;2013;4591;0,8;1e+06;206,37726319964;17,4253975168809;20,637726319964
"489";210220;2013;27697;2,5;1e+06;98,909824854072;9,02624833014406;9,8909824854072
"490";210230;2013;23238;3,2;1e+06;152,164573712492;13,7705482399518;15,2164573712492
"491";210232;2013;68626;28,1;1e+06;491,239993592873;40,946580013406;49,1239993592873
"492";210235;2013;15008;1,6;1e+06;119,364170963348;10,6609808102345;11,9364170963348
"493";210237;2013;8698;0,5;1e+06;54,5922393684432;5,74844791906185;5,45922393684432
"494";210240;2013;10822;1,3;1e+06;139,822333623718;12,0125669931621;13,9822333623718
"495";210250;2013;18751;1,2;1e+06;78,9330529692864;6,39965868487014;7,89330529692864
"496";210255;2013;13808;3,4;1e+06;251,522226051814;24,6234067207416;25,1522226051814
"497";210260;2013;19426;2;1e+06;117,702336272444;10,2954802841553;11,7702336272444
"498";210270;2013;21125;3,3;1e+06;157,789160805797;15,6213017751479;15,7789160805797
"499";210275;2013;10729;1,2;1e+06;122,804490235198;11,1846397613944;12,2804490235198
"500";210280;2013;23939;3,6;1e+06;151,941694349721;15,0382221479594;15,1941694349721
"501";210290;2013;22811;2,4;1e+06;112,943988766631;10,5212397527509;11,2943988766631
"502";210300;2013;159396;51,1;1e+06;326,152674941976;32,0585209164596;32,6152674941976
"503";210310;2013;10414;0,6;1e+06;57,7724148916562;5,76147493758402;5,77724148916562
"504";210312;2013;8255;2,2;1e+06;292,440269094863;26,6505148394912;29,2440269094863
"505";210315;2013;12395;1,1;1e+06;99,9358012232334;8,87454618797902;9,99358012232334
"506";210317;2013;20382;1,6;1e+06;88,2404526414026;7,85006378176823;8,82404526414026
"507";210320;2013;76217;14,5;1e+06;206,732476863231;19,0246270517076;20,6732476863231
"508";210325;2013;14125;2,6;1e+06;219,047089585807;18,4070796460177;21,9047089585807
"509";210330;2013;119641;23,3;1e+06;209,156894037037;19,4749291630795;20,9156894037037
"510";210340;2013;47821;9,2;1e+06;217,538577900874;19,2384099035988;21,7538577900874
"511";210350;2013;39915;5,8;1e+06;163,048790568979;14,5308781159965;16,3048790568979
"512";210355;2013;15313;2,6;1e+06;197,941733793135;16,9790374191863;19,7941733793135
"513";210360;2013;63154;14,6;1e+06;238,919080516412;23,1180922823574;23,8919080516412
"514";210370;2013;31149;9,9;1e+06;311,87280161964;31,7827217567177;31,187280161964
"515";210375;2013;12646;4,5;1e+06;366,596986060845;35,5843745057726;36,6596986060845
"516";210380;2013;22844;2,8;1e+06;123,924149074898;12,2570478024864;12,3924149074898
"517";210390;2013;10942;1,3;1e+06;141,350271173766;11,880826174374;14,1350271173766
"518";210400;2013;17460;3,3;1e+06;202,236829455915;18,9003436426117;20,2236829455915
"519";210405;2013;38932;11,3;1e+06;288,61899264814;29,0249666084455;28,861899264814
"520";210407;2013;8263;0,4;1e+06;51,8962772739061;4,8408568316592;5,18962772739061
"521";210408;2013;9783;0,2;1e+06;32,3794806577546;2,04436266993765;3,23794806577546
"522";210409;2013;18087;1,1;1e+06;70,0018598890918;6,08171614972079;7,00018598890918
"523";210410;2013;12343;0,9;1e+06;71,0146317471713;7,29158227335332;7,10146317471713
"524";210420;2013;15212;2,6;1e+06;186,721413443264;17,0917696555351;18,6721413443264
"525";210430;2013;11046;0,7;1e+06;71,7244957234954;6,33713561470215;7,17244957234954
"526";210440;2013;17572;1,5;1e+06;96,9020949519352;8,53630776234919;9,69020949519352
"527";210450;2013;10466;1,1;1e+06;98,2455940140927;10,5102235811198;9,82455940140927
"528";210455;2013;17094;4,1;1e+06;244,874064751217;23,985023985024;24,4874064751217
"529";210460;2013;16312;1,2;1e+06;83,9427856571217;7,35654732712114;8,39427856571217
"530";210462;2013;7532;0,8;1e+06;121,005329516052;10,6213489113117;12,1005329516052
"531";210465;2013;10113;1;1e+06;132,029837201688;9,88826263225551;13,2029837201688
"532";210467;2013;25262;7,4;1e+06;324,834068831153;29,2930092629245;32,4834068831153
"533";210470;2013;6151;0,7;1e+06;106,169827618863;11,3802633718095;10,6169827618863
"534";210480;2013;65078;20,4;1e+06;345,36234804905;31,3469989858324;34,536234804905
"535";210490;2013;11939;1,7;1e+06;147,888158787242;14,239048496524;14,7888158787242
"536";210500;2013;27364;2,9;1e+06;125,319144192277;10,5978658090922;12,5319144192277
